CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,8
Cc1ccc(Cc2cccc(COc3ccc(C)cc3)[n+]2C)cc1.Cc4ccc(cc4)S(=O)(=O)[O-],8
O=C1C=C(OCc2ccccc2)C=CN1c3ccc(OCCN4CCOCC4)cc3,8
CCCCCCCN(CC)CCCC(O)c1ccc(NS(=O)(=O)C)cc1,8
COc1cccc(CN2CCC(CC2)NC(=O)C3=CC(=O)c4ccc(F)cc4O3)c1,7.982966661
Fc1cc2C(=O)C=C(Oc2cc1Cl)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,7.978810701
CN(C)Cc1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,7.960189446
[O-][N+](=O)c1ccc(CCN2CCN(CCc3ccc(cc3)n4cnnn4)CC2)cc1,7.958607315
CN(C)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,7.958607315
FC(F)(F)c1ccc2onc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5nccs5)c2c1,7.958607315
CC[C@@H]1Sc2ccccc2O[C@@H]1c3ccc(OCCCN4CCCC4)cc3,7.958607315
CN(C)Cc1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,7.958607315
CC[C@@H]1Sc2ccccc2O[C@@H]1c3ccc(OCCCN4CCCC4)cc3,7.958607315
COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1,7.940058112
COc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,7.93930216
COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3NC(=O)Nc23)cc1,7.928117993
C(COc1ccc(cc1)[C@H]2Oc3ccccc3S[C@H]2c4ccccc4)CN5CCCC5,7.920818754
N#Cc1ccc(CCN2CCN(CCc3ccc(cc3)C#N)CC2)cc1,7.920818754
C(COc1ccc(cc1)[C@H]2Oc3ccccc3S[C@H]2c4ccccc4)CN5CCCC5,7.920818754
Cc1cccc(CCN2CCC(CC2)C(=O)c3ccc(NS(=O)(=O)C)cc3)n1,7.920095532
Fc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccc5OCCOc5c4)CC3,7.913640169
CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,7.910094889
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,7.89997427
C[C@@H](N1[C@@H]2CC[C@H]1C[C@@H](C2)Oc3cccc(c3)C(=O)N)c4ccnc(Cl)c4,7.886056648
C[C@@H](N1[C@@H]2CC[C@H]1C[C@@H](C2)Oc3cccc(c3)C(=O)N)c4ccccc4,7.886056648
Fc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4cc5OCOc5cc4Cl)CC3,7.869666232
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,7.853871964
C[n+]1c(CCCOc2ccc(Cl)cc2)cccc1CCCOc3ccc(Cl)cc3,7.853871964
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,7.853871964
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,7.849857838
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,7.849857838
COc1ccc(CN2CCC(CC2)NC(=O)C3=CC(=O)c4ccc(F)cc4O3)c(F)c1,7.832682665
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,7.832682665
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,7.832682665
Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25,7.830031826
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3C4CCCCC4)c1,7.823908741
CCCCCCCCc1cccc(CCCCCCCC)[n+]1C,7.823908741
CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,7.823908741
Fc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,7.821023053
CCCCCCCN(CC)CCCC(O)c1ccc(NS(=O)(=O)C)cc1,7.819874125
CCCCN1CCC[C@@H]1CN2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O,7.799970733
Cc1cccc(C)c1NC(=O)CN2CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC2,7.799970733
C(CNCCC(c1ccccc1)c2ccccc2)Cc3ccccc3,7.799970733
Cc1cccc(C)c1NC(=O)CN2CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC2,7.799970733
COc1cc2OC(=CC(=O)c2cc1F)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,7.798602876
FC(F)(F)c1ccc2onc(NCC(=O)NC3CN(C3)[C@@H]4CC[C@@H](CC4)c5cncs5)c2c1,7.795880017
COc1ccc(cc1)[C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CCc4nc5ccc(Cl)cc5[nH]4,7.795880017
CC(C)[C@@]1(CC[C@H](C1)N2CCC(CC2)c3ccc(F)cc3)C(=O)NCc4cc(cc(c4)C(F)(F)F)C(F)(F)F,7.795880017
CC(C)N(CC[C@H](c1ccccc1)c2cc(C)ccc2O)C(C)C,7.770062314
Fc1cc2COC3(CCN(Cc4ccc(cc4)C(=O)c5ccc(F)c(F)c5)CC3)c2cn1,7.769551079
C(CNCCC(c1ccccc1)c2ccccc2)Cc3ccccc3,7.769551079
C1CC2CC(CC1N2c3ccccc3)c4c([nH]c5ccccc45)c6ccccc6,7.750068243
Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,7.744727495
